query	subject	e_value	bitscore	pident	length
O76840	sp|P12111|CO6A3_HUMAN	7.07e-11	58.2	45.283	53
O76840	sp|P12111|CO6A3_HUMAN	1.15e-10	57.4	53.846	39
O76840	sp|P12111|CO6A3_HUMAN	2.37e-10	56.6	43.396	53
O76840	sp|P12111|CO6A3_HUMAN	5.62e-10	55.5	43.137	51
O76840	sp|P12111|CO6A3_HUMAN	6.32e-10	55.1	42.424	66
O76840	sp|P12111|CO6A3_HUMAN	7.57e-08	48.1	41.509	53
O76840	sp|P12111|CO6A3_HUMAN	1.35e-07	47.4	38.806	67
O76840	sp|P05067|A4_HUMAN	3.44e-11	58.9	30.097	103
O76840	sp|P05067|A4_HUMAN	4.79e-11	58.5	33.333	129
O76840	sp|P05067|A4_HUMAN	8.28e-10	54.3	54.286	35
O76840	sp|P05067|A4_HUMAN	4.49e-08	48.5	40.909	44
O76840	sp|P05067|A4_HUMAN	2.87e-07	46.2	43.75	48
O76840	sp|P05067|A4_HUMAN	7.29e-07	44.7	36.957	46
O76840	sp|P05067|A4_HUMAN	1.82e-06	43.5	42.222	45
O76840	sp|P05067|A4_HUMAN	2.71e-06	42.7	40.426	47
O76840	sp|P05067|A4_HUMAN	2.76e-06	42.7	29.31	58
O76840	sp|P05067|A4_HUMAN	3.65e-06	42.4	24.638	138
O76840	sp|Q02388|CO7A1_HUMAN	7.58e-11	58.2	40.0	70
O76840	sp|Q02388|CO7A1_HUMAN	2.46e-10	56.6	46.429	56
O76840	sp|Q02388|CO7A1_HUMAN	5.36e-10	55.5	47.17	53
O76840	sp|Q02388|CO7A1_HUMAN	2.49e-09	53.1	37.805	82
O76840	sp|Q02388|CO7A1_HUMAN	9.87e-09	51.2	36.842	76
O76840	sp|Q02388|CO7A1_HUMAN	1.58e-07	47.4	36.905	84
O76840	sp|Q02388|CO7A1_HUMAN	2.19e-07	46.6	34.286	70
O76840	sp|Q02388|CO7A1_HUMAN	7.77e-07	45.1	37.037	54
O76840	sp|Q02388|CO7A1_HUMAN	8.1e-07	44.7	38.462	65
O76840	sp|Q02388|CO7A1_HUMAN	3.43e-06	42.7	42.857	42
O76840	sp|Q02388|CO7A1_HUMAN	0.01	31.6	35.714	56
O76840	sp|Q6UDR6|SPIT4_HUMAN	1.85e-10	51.2	41.818	55
O76840	sp|Q6UDR6|SPIT4_HUMAN	3.11e-10	50.4	41.379	58
O76840	sp|Q6UDR6|SPIT4_HUMAN	2.57e-08	45.1	38.596	57
O76840	sp|Q6UDR6|SPIT4_HUMAN	7.95e-08	43.5	40.426	47
O76840	sp|Q6UDR6|SPIT4_HUMAN	2.96e-07	42.0	34.545	55
O76840	sp|Q6UDR6|SPIT4_HUMAN	1.02e-05	37.7	28.571	63
O76840	sp|Q6UDR6|SPIT4_HUMAN	1.51e-05	37.0	37.255	51
O76840	sp|Q6UDR6|SPIT4_HUMAN	2.51e-05	36.6	27.869	61
O76840	sp|Q6UDR6|SPIT4_HUMAN	0.000122	34.7	35.185	54
O76840	sp|Q6UDR6|SPIT4_HUMAN	0.000145	34.3	40.476	42
O76840	sp|Q6UDR6|SPIT4_HUMAN	0.00057	32.7	27.119	59
O76840	sp|Q2UY09|COSA1_HUMAN	1.87e-10	56.6	40.984	61
O76840	sp|Q2UY09|COSA1_HUMAN	2.14e-10	56.6	37.097	62
O76840	sp|Q2UY09|COSA1_HUMAN	2.04e-07	46.6	33.333	51
O76840	sp|Q2UY09|COSA1_HUMAN	5.86e-07	45.1	42.222	45
O76840	sp|Q2UY09|COSA1_HUMAN	1.89e-06	43.5	36.585	41
O76840	sp|Q2UY09|COSA1_HUMAN	1.93e-06	43.5	30.645	62
O76840	sp|Q2UY09|COSA1_HUMAN	6.11e-06	42.0	36.364	44
O76840	sp|Q2UY09|COSA1_HUMAN	6.54e-06	41.6	35.294	51
O76840	sp|Q2UY09|COSA1_HUMAN	1.27e-05	40.8	35.0	60
O76840	sp|Q2UY09|COSA1_HUMAN	1.28e-05	40.8	34.615	52
O76840	sp|Q2UY09|COSA1_HUMAN	0.000878	34.7	40.0	35
O76840	sp|Q8IUA0|WFDC8_HUMAN	1.72e-09	51.6	43.396	53
O76840	sp|Q8IUA0|WFDC8_HUMAN	2.47e-08	48.1	36.364	55
O76840	sp|Q8IUA0|WFDC8_HUMAN	6.17e-08	46.6	45.652	46
O76840	sp|Q8IUA0|WFDC8_HUMAN	1.04e-07	46.2	30.526	95
O76840	sp|Q8IUA0|WFDC8_HUMAN	1.97e-07	45.1	37.255	51
O76840	sp|Q8IUA0|WFDC8_HUMAN	4.1e-06	41.2	34.0	50
O76840	sp|Q8IUA0|WFDC8_HUMAN	1.76e-05	39.3	28.571	63
O76840	sp|Q8IUA0|WFDC8_HUMAN	2.31e-05	38.9	33.333	69
O76840	sp|Q8IUA0|WFDC8_HUMAN	2.48e-05	38.9	35.556	45
O76840	sp|Q8IUA0|WFDC8_HUMAN	0.000158	36.2	31.915	47
O76840	sp|Q8IUA0|WFDC8_HUMAN	0.002	33.1	33.333	57
O76840	sp|Q8IUA0|WFDC8_HUMAN	0.2	26.6	42.857	42
O76840	sp|Q8IUA0|WFDC8_HUMAN	3.6	22.3	33.333	33
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.000472	33.5	41.176	34
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.000875	32.7	46.154	26
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.004	30.8	41.379	29
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.031	28.1	40.0	30
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.035	28.1	40.741	27
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.063	27.3	46.429	28
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.24	25.4	36.364	33
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.31	25.4	33.333	30
O76840	sp|Q9BQY6|WFDC6_HUMAN	0.65	24.3	41.379	29
O76840	sp|Q9BQY6|WFDC6_HUMAN	2.0	22.7	38.71	31
O93279	sp|Q06481|APLP2_HUMAN	8.87e-148	442.0	48.967	484
O93279	sp|P05067|A4_HUMAN	2.76e-119	368.0	76.847	203
O93279	sp|P49223|SPIT3_HUMAN	3.82e-15	62.8	39.344	61
O93279	sp|O43291|SPIT2_HUMAN	4.34e-14	63.9	49.02	51
O93279	sp|O43291|SPIT2_HUMAN	2.16e-10	52.8	36.667	60
O93279	sp|O43278|SPIT1_HUMAN	1.37e-13	64.3	40.26	77
O93279	sp|O43278|SPIT1_HUMAN	1.39e-11	58.2	47.826	46
O93279	sp|O95925|EPPI_HUMAN	2.4e-13	58.9	31.633	98
O93279	sp|P10646|TFPI1_HUMAN	2.71e-13	62.4	39.13	69
O93279	sp|P10646|TFPI1_HUMAN	1.1e-11	57.4	32.292	96
O93279	sp|P10646|TFPI1_HUMAN	5.8e-10	52.0	38.462	52
O93279	sp|P12111|CO6A3_HUMAN	4.5e-13	63.5	31.765	85
O93279	sp|P12111|CO6A3_HUMAN	0.81	23.5	25.962	104
O93279	sp|P12111|CO6A3_HUMAN	4.3	21.2	26.23	61
O93279	sp|P48307|TFPI2_HUMAN	3.63e-12	57.8	45.098	51
O93279	sp|P48307|TFPI2_HUMAN	1.53e-11	55.8	44.231	52
O93279	sp|P48307|TFPI2_HUMAN	6.99e-07	42.0	33.784	74
O93279	sp|Q96NZ8|WFKN1_HUMAN	6.66e-11	55.8	46.154	52
O93279	sp|Q96NZ8|WFKN1_HUMAN	2.61e-05	37.7	34.694	49
O93279	sp|Q8TEU8|WFKN2_HUMAN	6.81e-11	55.8	47.17	53
O93279	sp|Q8TEU8|WFKN2_HUMAN	1.32e-06	42.0	36.923	65
O93279	sp|P02760|AMBP_HUMAN	1.98e-10	53.5	44.444	54
O93279	sp|P02760|AMBP_HUMAN	5.48e-10	52.4	38.71	62
O93279	sp|O95428|PPN_HUMAN	2.15e-09	51.2	41.818	55
O93279	sp|Q6UDR6|SPIT4_HUMAN	3.71e-08	43.1	37.736	53
O93279	sp|Q8IUA0|WFDC8_HUMAN	5.32e-08	45.4	45.455	44
O93279	sp|Q02388|CO7A1_HUMAN	2.4e-07	44.7	38.889	54
O93279	sp|Q02388|CO7A1_HUMAN	1.6	22.3	45.0	20
O93279	sp|Q02388|CO7A1_HUMAN	2.0	21.9	32.836	67
O93279	sp|Q02388|CO7A1_HUMAN	9.4	20.0	44.444	18
O93279	sp|Q2UY09|COSA1_HUMAN	2.42e-07	44.7	29.474	95
O93279	sp|Q9BQY6|WFDC6_HUMAN	3.59e-06	38.1	46.667	30
P00974	sp|Q06481|APLP2_HUMAN	1.23e-16	64.7	37.179	78
P00974	sp|P05067|A4_HUMAN	3.46e-16	63.5	48.98	49
P00974	sp|P05067|A4_HUMAN	5.4	17.3	72.727	11
P00974	sp|O95925|EPPI_HUMAN	3.13e-15	58.2	40.984	61
P00974	sp|O43291|SPIT2_HUMAN	8.11e-15	58.9	44.444	54
P00974	sp|O43291|SPIT2_HUMAN	4.33e-14	57.0	32.184	87
P00974	sp|Q8TEU8|WFKN2_HUMAN	1.82e-14	58.5	50.98	51
P00974	sp|Q8TEU8|WFKN2_HUMAN	1.66e-10	47.4	34.177	79
P00974	sp|P10646|TFPI1_HUMAN	2.28e-14	58.2	41.379	58
P00974	sp|P10646|TFPI1_HUMAN	9.8e-13	53.5	42.593	54
P00974	sp|P10646|TFPI1_HUMAN	2.26e-12	52.4	42.308	52
P00974	sp|P49223|SPIT3_HUMAN	1.37e-13	53.1	40.741	54
P00974	sp|O43278|SPIT1_HUMAN	3.19e-13	55.1	32.53	83
P00974	sp|O43278|SPIT1_HUMAN	7.16e-13	54.3	38.028	71
P00974	sp|P02760|AMBP_HUMAN	1.72e-12	53.1	40.351	57
P00974	sp|P02760|AMBP_HUMAN	3.64e-09	43.5	40.385	52
P00974	sp|O95428|PPN_HUMAN	2.82e-12	52.4	37.179	78
P00974	sp|O95428|PPN_HUMAN	0.96	19.6	66.667	9
P00974	sp|O95428|PPN_HUMAN	2.1	18.5	38.095	21
P00974	sp|O95428|PPN_HUMAN	8.6	16.5	71.429	7
P00974	sp|O95428|PPN_HUMAN	9.6	16.5	50.0	12
P00974	sp|P48307|TFPI2_HUMAN	3.32e-12	51.6	35.938	64
P00974	sp|P48307|TFPI2_HUMAN	1.04e-11	50.4	41.818	55
P00974	sp|P48307|TFPI2_HUMAN	7.13e-05	31.2	28.571	70
P00974	sp|Q96NZ8|WFKN1_HUMAN	4.13e-11	49.3	41.935	62
P00974	sp|Q96NZ8|WFKN1_HUMAN	3.82e-06	35.0	30.0	50
P00974	sp|P12111|CO6A3_HUMAN	7.83e-11	48.5	33.333	54
P00974	sp|Q2UY09|COSA1_HUMAN	6.82e-10	45.8	33.333	51
P00974	sp|Q02388|CO7A1_HUMAN	4.59e-09	43.5	39.286	56
P00974	sp|Q6UDR6|SPIT4_HUMAN	3e-08	39.3	48.571	35
P00974	sp|Q9BQY6|WFDC6_HUMAN	1.21e-05	33.1	40.0	30
P00974	sp|Q8IUA0|WFDC8_HUMAN	3.39e-05	32.0	31.373	51
P00978	sp|P02760|AMBP_HUMAN	0.0	561.0	77.273	352
P00978	sp|Q8TEU8|WFKN2_HUMAN	4.32e-25	97.4	34.247	146
P00978	sp|Q8TEU8|WFKN2_HUMAN	1.25e-11	56.2	40.58	69
P00978	sp|O43291|SPIT2_HUMAN	8.4e-23	87.4	32.432	148
P00978	sp|O43291|SPIT2_HUMAN	4.81e-10	50.4	37.097	62
P00978	sp|P10646|TFPI1_HUMAN	3.53e-21	83.6	37.705	122
P00978	sp|P10646|TFPI1_HUMAN	1.44e-18	76.3	32.215	149
P00978	sp|P10646|TFPI1_HUMAN	2.92e-08	45.1	40.385	52
P00978	sp|Q96NZ8|WFKN1_HUMAN	6.45e-20	81.6	38.095	105
P00978	sp|Q96NZ8|WFKN1_HUMAN	7.04e-12	57.0	42.857	70
P00978	sp|P48307|TFPI2_HUMAN	2.95e-18	74.3	32.237	152
P00978	sp|P48307|TFPI2_HUMAN	1.76e-13	60.5	34.862	109
P00978	sp|Q06481|APLP2_HUMAN	1.02e-14	66.2	46.97	66
P00978	sp|Q06481|APLP2_HUMAN	1.38e-10	53.1	31.944	72
P00978	sp|O95925|EPPI_HUMAN	3.73e-14	60.1	43.86	57
P00978	sp|O95925|EPPI_HUMAN	2.11e-10	49.3	37.313	67
P00978	sp|P12111|CO6A3_HUMAN	6.14e-14	63.9	44.118	68
P00978	sp|P12111|CO6A3_HUMAN	2.8e-10	52.4	38.333	60
P00978	sp|O43278|SPIT1_HUMAN	7.1e-14	63.2	39.024	82
P00978	sp|O43278|SPIT1_HUMAN	5.95e-10	51.2	46.809	47
P00978	sp|O43278|SPIT1_HUMAN	1.4e-08	46.6	43.182	44
P00978	sp|O43278|SPIT1_HUMAN	0.36	23.1	31.429	35
P00978	sp|P49223|SPIT3_HUMAN	9.49e-14	57.8	40.385	52
P00978	sp|P49223|SPIT3_HUMAN	1.6e-11	51.6	40.741	54
P00978	sp|P05067|A4_HUMAN	1.52e-12	59.3	53.333	45
P00978	sp|P05067|A4_HUMAN	2.49e-10	52.4	33.333	66
P00978	sp|Q6UDR6|SPIT4_HUMAN	6.78e-12	52.8	55.814	43
P00978	sp|Q6UDR6|SPIT4_HUMAN	0.005	27.7	27.586	87
P00978	sp|O95428|PPN_HUMAN	1.51e-11	56.2	49.02	51
P00978	sp|O95428|PPN_HUMAN	5.34e-11	54.7	36.923	65
P00978	sp|Q8IUA0|WFDC8_HUMAN	2.15e-10	51.2	36.232	69
P00978	sp|Q8IUA0|WFDC8_HUMAN	7.2e-07	40.4	36.765	68
P00978	sp|Q2UY09|COSA1_HUMAN	6.99e-10	51.2	47.727	44
P00978	sp|Q2UY09|COSA1_HUMAN	2.5e-07	43.1	47.222	36
P00978	sp|Q02388|CO7A1_HUMAN	3.59e-09	48.9	39.286	56
P00978	sp|Q02388|CO7A1_HUMAN	2.18e-08	46.6	35.714	56
P00978	sp|Q9BQY6|WFDC6_HUMAN	6.3e-06	36.6	46.154	39
P00978	sp|Q9BQY6|WFDC6_HUMAN	0.011	26.9	46.154	26
P00980	sp|P10646|TFPI1_HUMAN	6.87e-16	60.5	45.614	57
P00980	sp|P10646|TFPI1_HUMAN	1.22e-11	48.5	37.037	54
P00980	sp|P10646|TFPI1_HUMAN	9.8e-10	43.1	41.176	51
P00980	sp|P12111|CO6A3_HUMAN	6.92e-15	57.8	42.308	52
P00980	sp|P12111|CO6A3_HUMAN	4.9	16.2	66.667	6
P00980	sp|P12111|CO6A3_HUMAN	5.2	16.2	38.462	13
P00980	sp|Q2UY09|COSA1_HUMAN	2.42e-13	53.5	40.385	52
P00980	sp|O43291|SPIT2_HUMAN	3.32e-11	47.4	38.462	52
P00980	sp|O43291|SPIT2_HUMAN	1.35e-07	37.4	29.412	51
P00980	sp|Q6UDR6|SPIT4_HUMAN	7.22e-11	44.7	41.509	53
P00980	sp|O43278|SPIT1_HUMAN	1.45e-10	45.8	37.736	53
P00980	sp|O43278|SPIT1_HUMAN	1.05e-08	40.4	35.849	53
P00980	sp|Q06481|APLP2_HUMAN	2.58e-10	45.1	33.333	54
P00980	sp|P02760|AMBP_HUMAN	6.95e-10	43.9	39.216	51
P00980	sp|P02760|AMBP_HUMAN	1.23e-06	34.7	36.735	49
P00980	sp|P49223|SPIT3_HUMAN	2e-09	40.8	34.615	52
P00980	sp|O95428|PPN_HUMAN	2.01e-09	42.4	37.736	53
P00980	sp|O95428|PPN_HUMAN	6.8	15.8	25.714	35
P00980	sp|P48307|TFPI2_HUMAN	2.67e-09	42.0	32.653	49
P00980	sp|P48307|TFPI2_HUMAN	7.74e-09	40.8	33.962	53
P00980	sp|P48307|TFPI2_HUMAN	0.036	21.9	28.571	56
P00980	sp|Q8TEU8|WFKN2_HUMAN	5.45e-09	41.2	37.255	51
P00980	sp|Q8TEU8|WFKN2_HUMAN	0.001	26.6	23.077	52
P00980	sp|Q02388|CO7A1_HUMAN	8.25e-09	40.8	37.037	54
P00980	sp|P05067|A4_HUMAN	9.9e-09	40.4	38.636	44
P00980	sp|O95925|EPPI_HUMAN	5.42e-08	37.7	29.091	55
P00980	sp|Q96NZ8|WFKN1_HUMAN	2.41e-07	36.6	35.294	51
P00980	sp|Q96NZ8|WFKN1_HUMAN	0.000176	28.5	31.429	35
P00980	sp|Q96NZ8|WFKN1_HUMAN	2.3	17.3	26.923	26
P00980	sp|Q8IUA0|WFDC8_HUMAN	7.4e-07	35.0	29.31	58
P00980	sp|Q8IUA0|WFDC8_HUMAN	6.6	15.8	29.63	27
P00980	sp|Q9BQY6|WFDC6_HUMAN	0.000238	28.1	41.935	31
P00982	sp|P12111|CO6A3_HUMAN	1.99e-14	56.6	45.098	51
P00982	sp|P12111|CO6A3_HUMAN	4.1	16.5	38.462	13
P00982	sp|P12111|CO6A3_HUMAN	6.8	15.8	58.333	12
P00982	sp|P12111|CO6A3_HUMAN	8.9	15.4	62.5	8
P00982	sp|P10646|TFPI1_HUMAN	5.14e-13	52.4	39.623	53
P00982	sp|P10646|TFPI1_HUMAN	3.93e-12	50.1	44.231	52
P00982	sp|P10646|TFPI1_HUMAN	1.35e-11	48.5	42.308	52
P00982	sp|Q02388|CO7A1_HUMAN	1.03e-12	51.6	44.444	54
P00982	sp|P48307|TFPI2_HUMAN	1.2e-12	51.2	44.444	54
P00982	sp|P48307|TFPI2_HUMAN	8.21e-09	40.4	34.694	49
P00982	sp|P48307|TFPI2_HUMAN	0.25	19.6	27.586	58
P00982	sp|P05067|A4_HUMAN	1.42e-12	51.2	45.455	44
P00982	sp|Q8IUA0|WFDC8_HUMAN	2.7e-12	50.1	42.308	52
P00982	sp|Q8TEU8|WFKN2_HUMAN	3.8e-12	50.1	43.137	51
P00982	sp|Q8TEU8|WFKN2_HUMAN	1.22e-05	31.6	29.091	55
P00982	sp|Q06481|APLP2_HUMAN	7.44e-12	49.3	35.294	51
P00982	sp|P49223|SPIT3_HUMAN	1.39e-11	46.2	35.294	51
P00982	sp|Q96NZ8|WFKN1_HUMAN	6.52e-11	46.6	43.137	51
P00982	sp|Q96NZ8|WFKN1_HUMAN	3.52e-05	30.4	31.818	44
P00982	sp|Q2UY09|COSA1_HUMAN	2.06e-10	45.1	34.615	52
P00982	sp|P02760|AMBP_HUMAN	3.88e-10	44.3	39.216	51
P00982	sp|P02760|AMBP_HUMAN	4.19e-10	44.3	39.216	51
P00982	sp|O95428|PPN_HUMAN	9.36e-10	43.1	39.623	53
P00982	sp|O95428|PPN_HUMAN	2.8	16.9	38.095	21
P00982	sp|O95428|PPN_HUMAN	4.1	16.5	25.0	36
P00982	sp|O43291|SPIT2_HUMAN	9.97e-10	43.1	33.962	53
P00982	sp|O43291|SPIT2_HUMAN	3.12e-09	41.6	34.615	52
P00982	sp|Q6UDR6|SPIT4_HUMAN	1.76e-09	40.8	37.736	53
P00982	sp|O43278|SPIT1_HUMAN	2.09e-09	42.4	41.304	46
P00982	sp|O43278|SPIT1_HUMAN	5e-08	38.5	36.364	55
P00982	sp|O95925|EPPI_HUMAN	7.73e-09	40.0	37.255	51
P00982	sp|Q9BQY6|WFDC6_HUMAN	0.00045	26.9	46.667	30
P08592	sp|P05067|A4_HUMAN	0.0	1557.0	96.883	770
P08592	sp|Q06481|APLP2_HUMAN	0.0	716.0	49.873	790
P08592	sp|O43291|SPIT2_HUMAN	1.22e-17	74.3	54.717	53
P08592	sp|O43291|SPIT2_HUMAN	1.64e-15	68.2	40.0	65
P08592	sp|P49223|SPIT3_HUMAN	2.42e-17	68.9	40.984	61
P08592	sp|O95925|EPPI_HUMAN	2.41e-14	62.0	40.351	57
P08592	sp|P12111|CO6A3_HUMAN	1.25e-13	65.5	37.179	78
P08592	sp|P10646|TFPI1_HUMAN	2.25e-13	62.4	34.783	69
P08592	sp|P10646|TFPI1_HUMAN	1.1e-11	57.4	42.623	61
P08592	sp|P10646|TFPI1_HUMAN	1.45e-09	50.8	29.897	97
P08592	sp|O43278|SPIT1_HUMAN	4.71e-13	62.8	30.0	170
P08592	sp|O43278|SPIT1_HUMAN	2.53e-12	60.5	39.13	69
P08592	sp|P48307|TFPI2_HUMAN	7e-13	60.1	47.17	53
P08592	sp|P48307|TFPI2_HUMAN	6.26e-09	48.1	42.553	47
P08592	sp|P48307|TFPI2_HUMAN	8.51e-07	41.6	34.426	61
P08592	sp|P02760|AMBP_HUMAN	2.66e-12	59.7	55.556	45
P08592	sp|P02760|AMBP_HUMAN	1.07e-11	57.8	36.145	83
P08592	sp|Q8TEU8|WFKN2_HUMAN	3.06e-11	57.0	46.154	52
P08592	sp|Q8TEU8|WFKN2_HUMAN	4.15e-07	43.5	38.983	59
P08592	sp|Q8TEU8|WFKN2_HUMAN	4.9	20.8	47.059	17
P08592	sp|O95428|PPN_HUMAN	6.25e-11	56.6	42.623	61
P08592	sp|Q02388|CO7A1_HUMAN	1.41e-10	55.5	33.898	118
P08592	sp|Q02388|CO7A1_HUMAN	5.2	20.8	55.556	18
P08592	sp|Q02388|CO7A1_HUMAN	5.4	20.8	35.484	31
P08592	sp|Q8IUA0|WFDC8_HUMAN	4.05e-10	52.0	40.741	54
P08592	sp|Q96NZ8|WFKN1_HUMAN	1.03e-09	52.0	43.396	53
P08592	sp|Q96NZ8|WFKN1_HUMAN	3.02e-05	37.7	37.5	48
P08592	sp|Q96NZ8|WFKN1_HUMAN	6.0	20.4	31.25	48
P08592	sp|Q2UY09|COSA1_HUMAN	8.9e-09	49.3	37.255	51
P08592	sp|Q6UDR6|SPIT4_HUMAN	9.6e-07	39.3	29.825	57
P08592	sp|Q9BQY6|WFDC6_HUMAN	1.91e-06	39.3	53.846	26
P12023	sp|P05067|A4_HUMAN	0.0	1551.0	96.623	770
P12023	sp|Q06481|APLP2_HUMAN	0.0	721.0	50.253	790
P12023	sp|O43291|SPIT2_HUMAN	1.92e-17	73.9	54.717	53
P12023	sp|O43291|SPIT2_HUMAN	3.24e-15	67.4	40.0	65
P12023	sp|P49223|SPIT3_HUMAN	4.14e-17	68.6	40.984	61
P12023	sp|O95925|EPPI_HUMAN	6.64e-14	60.5	40.351	57
P12023	sp|P12111|CO6A3_HUMAN	1.49e-13	65.1	35.897	78
P12023	sp|O43278|SPIT1_HUMAN	2.46e-13	63.5	30.588	170
P12023	sp|O43278|SPIT1_HUMAN	8.85e-12	58.5	37.681	69
P12023	sp|P10646|TFPI1_HUMAN	5.28e-13	61.2	34.783	69
P12023	sp|P10646|TFPI1_HUMAN	8.78e-12	57.8	42.623	61
P12023	sp|P10646|TFPI1_HUMAN	1.26e-09	50.8	29.897	97
P12023	sp|P02760|AMBP_HUMAN	7.59e-13	61.2	57.778	45
P12023	sp|P02760|AMBP_HUMAN	2.9e-11	56.2	40.58	69
P12023	sp|P48307|TFPI2_HUMAN	9.96e-13	59.7	47.17	53
P12023	sp|P48307|TFPI2_HUMAN	9.71e-09	47.8	42.553	47
P12023	sp|P48307|TFPI2_HUMAN	1.37e-06	41.2	34.426	61
P12023	sp|Q8TEU8|WFKN2_HUMAN	3.86e-11	56.6	46.154	52
P12023	sp|Q8TEU8|WFKN2_HUMAN	3.77e-07	43.9	38.983	59
P12023	sp|Q8TEU8|WFKN2_HUMAN	4.9	20.8	47.059	17
P12023	sp|O95428|PPN_HUMAN	6.69e-11	56.2	42.623	61
P12023	sp|Q02388|CO7A1_HUMAN	1.69e-10	55.1	33.898	118
P12023	sp|Q02388|CO7A1_HUMAN	5.2	20.8	55.556	18
P12023	sp|Q02388|CO7A1_HUMAN	5.4	20.8	35.484	31
P12023	sp|Q8IUA0|WFDC8_HUMAN	4.05e-10	52.0	40.741	54
P12023	sp|Q96NZ8|WFKN1_HUMAN	1.31e-09	51.6	43.396	53
P12023	sp|Q96NZ8|WFKN1_HUMAN	1.53e-05	38.5	37.5	48
P12023	sp|Q96NZ8|WFKN1_HUMAN	8.5	20.0	31.25	48
P12023	sp|Q2UY09|COSA1_HUMAN	2.76e-08	47.8	35.294	51
P12023	sp|Q6UDR6|SPIT4_HUMAN	1.64e-06	38.5	29.825	57
P12023	sp|Q9BQY6|WFDC6_HUMAN	4.69e-06	38.1	53.846	26
P15943	sp|Q06481|APLP2_HUMAN	0.0	1340.0	92.318	742
P15943	sp|P05067|A4_HUMAN	9.96e-155	461.0	50.707	495
P15943	sp|O43291|SPIT2_HUMAN	7.47e-21	84.0	41.667	84
P15943	sp|O43291|SPIT2_HUMAN	6.64e-15	66.2	37.879	66
P15943	sp|P49223|SPIT3_HUMAN	4.1e-16	65.5	47.17	53
P15943	sp|O95925|EPPI_HUMAN	2.19e-14	62.0	45.283	53
P15943	sp|Q8TEU8|WFKN2_HUMAN	3.56e-14	66.6	50.943	53
P15943	sp|Q8TEU8|WFKN2_HUMAN	2.88e-06	40.8	41.667	36
P15943	sp|O95428|PPN_HUMAN	1.66e-13	64.7	31.783	129
P15943	sp|O95428|PPN_HUMAN	2.7	21.6	27.778	36
P15943	sp|P02760|AMBP_HUMAN	1.87e-13	63.2	45.455	66
P15943	sp|P02760|AMBP_HUMAN	2.93e-09	50.1	37.037	54
P15943	sp|P10646|TFPI1_HUMAN	3.38e-12	58.9	45.283	53
P15943	sp|P10646|TFPI1_HUMAN	4.69e-10	52.4	35.185	108
P15943	sp|P10646|TFPI1_HUMAN	9.99e-09	48.1	40.385	52
P15943	sp|P12111|CO6A3_HUMAN	3.71e-12	60.5	36.765	68
P15943	sp|P12111|CO6A3_HUMAN	4.5	21.2	38.462	26
P15943	sp|O43278|SPIT1_HUMAN	4.43e-12	59.7	43.86	57
P15943	sp|O43278|SPIT1_HUMAN	2.06e-11	57.4	40.741	54
P15943	sp|P48307|TFPI2_HUMAN	3.83e-11	54.7	47.727	44
P15943	sp|P48307|TFPI2_HUMAN	4.67e-08	45.4	36.232	69
P15943	sp|P48307|TFPI2_HUMAN	1.29e-06	41.2	33.333	69
P15943	sp|Q96NZ8|WFKN1_HUMAN	1.83e-10	54.3	43.333	60
P15943	sp|Q96NZ8|WFKN1_HUMAN	2.89e-05	37.7	30.986	71
P15943	sp|Q8IUA0|WFDC8_HUMAN	1.82e-09	50.1	36.066	61
P15943	sp|Q6UDR6|SPIT4_HUMAN	4.36e-09	45.8	33.803	71
P15943	sp|Q02388|CO7A1_HUMAN	2.37e-08	48.1	33.333	108
P15943	sp|Q2UY09|COSA1_HUMAN	6.91e-08	46.6	37.255	51
P15943	sp|Q9BQY6|WFDC6_HUMAN	4.24e-07	41.2	55.556	27
P53601	sp|P05067|A4_HUMAN	0.0	1602.0	99.481	770
P53601	sp|Q06481|APLP2_HUMAN	0.0	712.0	49.558	791
P53601	sp|O43291|SPIT2_HUMAN	1.64e-17	73.9	54.717	53
P53601	sp|O43291|SPIT2_HUMAN	4.2e-15	67.0	40.0	65
P53601	sp|P49223|SPIT3_HUMAN	2.35e-17	68.9	40.984	61
P53601	sp|O95925|EPPI_HUMAN	2.89e-14	61.6	40.351	57
P53601	sp|P12111|CO6A3_HUMAN	3.53e-14	67.4	35.802	81
P53601	sp|O43278|SPIT1_HUMAN	2.64e-13	63.5	38.095	84
P53601	sp|O43278|SPIT1_HUMAN	9.08e-12	58.5	34.177	79
P53601	sp|P48307|TFPI2_HUMAN	8.83e-13	59.7	47.17	53
P53601	sp|P48307|TFPI2_HUMAN	7.66e-09	47.8	42.553	47
P53601	sp|P48307|TFPI2_HUMAN	1.1e-06	41.2	34.426	61
P53601	sp|P02760|AMBP_HUMAN	2.46e-12	59.7	37.349	83
P53601	sp|P02760|AMBP_HUMAN	2.69e-12	59.7	55.556	45
P53601	sp|P10646|TFPI1_HUMAN	2.77e-12	59.3	33.75	80
